Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalMinutesActive,Calories
2320127002,5/3/2016,7443,5.019999981,5.019999981,0,1.49000001,0.3700000048,3.160000086,0,20,10,206,1204,1440,1878
2320127002,5/4/2016,1201,0.8100000024,0.8100000024,0,0,0,0.8100000024,0,0,0,52,1388,1440,1426
2320127002,5/5/2016,5202,3.50999999,3.50999999,0,0,0.3899999857,3.109999895,0,0,11,223,1206,1440,1780
2320127002,5/6/2016,4878,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236,1440,1742
2320127002,5/7/2016,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1440,1972
2320127002,5/8/2016,5161,3.480000019,3.480000019,0,0,0,3.470000029,0,0,0,247,1193,1440,1821
2320127002,5/9/2016,3090,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295,1440,1630
2320127002,5/10/2016,6227,4.199999809,4.199999809,0,0,0,4.199999809,0,0,0,290,1150,1440,1899
2320127002,5/11/2016,6424,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140,1440,1903
2320127002,5/12/2016,2661,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830,958,1125
2347167796,4/12/2016,10113,6.829999924,6.829999924,0,2,0.6200000048,4.199999809,0,28,13,320,964,1325,2344
2347167796,4/13/2016,10352,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19,32,195,676,922,2038
2347167796,4/14/2016,10129,6.699999809,6.699999809,0,0.01999999955,2.74000001,3.940000057,0,1,48,206,705,960,2010
2347167796,4/15/2016,10465,6.920000076,6.920000076,0,0.0700000003,1.419999957,5.429999828,0,1,24,284,720,1029,2133
2347167796,4/16/2016,22244,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968,1374,2670
2347167796,4/17/2016,5472,3.619999886,3.619999886,0,0.07999999821,0.2800000012,3.25999999,0,1,7,249,508,765,1882
2347167796,4/18/2016,8247,5.449999809,5.449999809,0,0.7900000215,0.8600000143,3.789999962,0,11,16,206,678,911,1944
2347167796,4/19/2016,6711,4.440000057,4.440000057,0,0,0,4.440000057,0,0,7,382,648,1037,2346
2347167796,4/20/2016,10999,7.269999981,7.269999981,0,0.6800000072,1.809999943,4.78000021,0,11,43,269,1011,1334,2198
2347167796,4/21/2016,10080,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761,1018,2048
2347167796,4/22/2016,7804,5.159999847,5.159999847,0,0.5600000024,1.679999948,2.920000076,0,9,27,206,781,1023,1946
2347167796,4/23/2016,16901,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591,1018,2629
2347167796,4/24/2016,9471,6.260000229,6.260000229,0,0,0,6.260000229,0,0,0,360,584,944,2187
2347167796,4/25/2016,9482,6.380000114,6.380000114,0,1.269999981,0.5199999809,4.599999905,0,15,11,277,653,956,2095
2347167796,4/26/2016,5980,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,227,732,959,1861
2347167796,4/27/2016,11423,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,953,2194
2347167796,4/28/2016,5439,3.599999905,3.599999905,0,0,0,3.599999905,0,0,0,229,764,993,1854
2347167796,4/29/2016,42,0.02999999933,0.02999999933,0,0,0,0.02999999933,0,0,0,4,2,6,403
2873212765,4/12/2016,8796,5.909999847,5.909999847,0,0.1099999994,0.9300000072,4.880000114,0,2,21,356,1061,1440,1982
2873212765,4/13/2016,7618,5.119999886,5.119999886,0,0,0.2199999988,4.880000114,0.01999999955,0,8,404,1028,1440,2004
2873212765,4/14/2016,7910,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109,1440,1893
2873212765,4/15/2016,8482,5.699999809,5.699999809,0,0,0,5.690000057,0.009999999776,0,0,448,992,1440,2063
2873212765,4/16/2016,9685,6.650000095,6.650000095,0,3.109999895,0.01999999955,3.50999999,0.009999999776,47,1,305,1087,1440,2148
2873212765,4/17/2016,2524,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272,1440,1529
2873212765,4/18/2016,7762,5.239999771,5.239999771,0,0.0700000003,0.2800000012,4.889999866,0,1,6,311,1122,1440,1890
2873212765,4/19/2016,7948,5.369999886,5.369999886,0,0,0,5.360000134,0,0,0,389,1051,1440,1956
2873212765,4/20/2016,9202,6.300000191,6.300000191,0,1.50999999,0.1199999973,4.659999847,0.009999999776,22,5,378,1035,1440,2094
2873212765,4/21/2016,8859,5.980000019,5.980000019,0,0.1299999952,0.3700000048,5.46999979,0.009999999776,2,10,371,1057,1440,1970
2873212765,4/22/2016,7286,4.900000095,4.900000095,0,0.4600000083,0,4.420000076,0.01999999955,46,0,366,1028,1440,2241
2873212765,4/23/2016,9317,6.349999905,6.349999905,0,2.089999914,0.2300000042,4.019999981,0.009999999776,28,5,330,1077,1440,2021
2873212765,4/24/2016,6873,4.679999828,4.679999828,0,3,0.05999999866,1.620000005,0,46,1,190,1203,1440,1898
2873212765,4/25/2016,7373,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,359,1081,1440,1907
2873212765,4/26/2016,8242,5.539999962,5.539999962,0,0.1199999973,0.1800000072,5.239999771,0,2,5,309,1124,1440,1882
2873212765,4/27/2016,3516,2.359999895,2.359999895,0,0,0,2.359999895,0,46,0,197,1197,1440,1966
2873212765,4/28/2016,7913,5.409999847,5.409999847,0,2.160000086,0.3400000036,2.910000086,0,28,7,213,1192,1440,1835
2873212765,4/29/2016,7365,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20,23,206,1191,1440,1780
2873212765,4/30/2016,8452,5.679999828,5.679999828,0,0.3300000131,1.080000043,4.260000229,0.009999999776,5,20,248,1167,1440,1830
2873212765,5/1/2016,7399,4.96999979,4.96999979,0,0.4900000095,1.039999962,3.440000057,0,7,18,196,1219,1440,1739
2873212765,5/2/2016,7525,5.059999943,5.059999943,0,0,0.2099999934,4.829999924,0.01999999955,0,7,334,1099,1440,1878
2873212765,5/3/2016,7412,4.980000019,4.980000019,0,0.05999999866,0.25,4.659999847,0.009999999776,1,6,363,1070,1440,1906
2873212765,5/4/2016,8278,5.559999943,5.559999943,0,0,0,5.559999943,0,0,0,420,1020,1440,2015
2873212765,5/5/2016,8314,5.610000134,5.610000134,0,0.7799999714,0.8000000119,4.03000021,0,13,23,311,1093,1440,1971
2873212765,5/6/2016,7063,4.75,4.75,0,0,0.1199999973,4.610000134,0.009999999776,0,5,370,1065,1440,1910
2873212765,5/7/2016,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1440,1897
2873212765,5/8/2016,8168,5.539999962,5.539999962,0,2.900000095,0,2.640000105,0,46,0,326,1068,1440,2096
2873212765,5/9/2016,7726,5.190000057,5.190000057,0,0,0,5.190000057,0,0,0,345,1095,1440,1906
2873212765,5/10/2016,8275,5.559999943,5.559999943,0,0,0,5.550000191,0.009999999776,0,0,373,1067,1440,1962
2873212765,5/11/2016,6440,4.329999924,4.329999924,0,0,0,4.320000172,0.009999999776,0,0,319,1121,1440,1826
2873212765,5/12/2016,7566,5.110000134,5.110000134,0,0,0,5.110000134,0,0,0,268,720,988,1431
3372868164,4/12/2016,4747,3.24000001,3.24000001,0,0,0,3.230000019,0.009999999776,0,0,280,1160,1440,1788
3372868164,4/13/2016,9715,6.630000114,6.630000114,0,0.9900000095,0.3400000036,5.269999981,0.01999999955,16,8,371,1045,1440,2093
3372868164,4/14/2016,8844,6.03000021,6.03000021,0,0.3400000036,1.029999971,4.650000095,0.009999999776,6,25,370,1039,1440,2065
3372868164,4/15/2016,7451,5.079999924,5.079999924,0,0,0,5.059999943,0.01999999955,0,0,335,1105,1440,1908
3372868164,4/16/2016,6905,4.730000019,4.730000019,0,0,0,4.699999809,0.02999999933,0,0,356,1084,1440,1908
3372868164,4/17/2016,8199,5.880000114,5.880000114,0,1.409999967,0.1000000015,4.360000134,0.009999999776,11,2,322,1105,1440,1964
3372868164,4/18/2016,6798,4.639999866,4.639999866,0,1.080000043,0.200000003,3.349999905,0,20,7,343,1070,1440,2014
3372868164,4/19/2016,7711,5.260000229,5.260000229,0,0,0,5.239999771,0.01999999955,0,0,376,1064,1440,1985
3372868164,4/20/2016,4880,3.329999924,3.329999924,0,0.8399999738,0.09000000358,2.380000114,0.01999999955,15,3,274,1148,1440,1867
3372868164,4/21/2016,8857,6.070000172,6.070000172,0,1.149999976,0.2599999905,4.639999866,0.009999999776,18,9,376,1037,1440,2124
3372868164,4/22/2016,3843,2.619999886,2.619999886,0,0,0,2.609999895,0.009999999776,0,0,206,1234,1440,1669
3372868164,4/23/2016,7396,5.070000172,5.070000172,0,1.399999976,0.07999999821,3.579999924,0,20,2,303,1115,1440,1995
3372868164,4/24/2016,6731,4.590000153,4.590000153,0,0.8899999857,0.1899999976,3.49000001,0.01999999955,14,7,292,1127,1440,1921
3372868164,4/25/2016,5995,4.090000153,4.090000153,0,0,0,4.090000153,0,0,0,416,1024,1440,2010
3372868164,4/26/2016,8283,5.789999962,5.789999962,0,1.850000024,0.05000000075,3.869999886,0.009999999776,22,2,333,1083,1440,2057
3372868164,4/27/2016,7904,5.420000076,5.420000076,0,1.580000043,0.6299999952,3.190000057,0.009999999776,24,13,346,1057,1440,2095
3372868164,4/28/2016,5512,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,385,1055,1440,1972
3372868164,4/29/2016,9135,6.230000019,6.230000019,0,0,0,6.21999979,0.009999999776,0,0,402,1038,1440,2044
3372868164,4/30/2016,5250,3.579999924,3.579999924,0,1.059999943,0.09000000358,2.420000076,0.009999999776,17,4,300,1119,1440,1946
3372868164,5/1/2016,3077,2.099999905,2.099999905,0,0,0,2.089999914,0,0,0,172,842,1014,1237
3977333714,4/12/2016,8856,5.980000019,5.980000019,0,3.059999943,0.9100000262,2.00999999,0,44,19,131,777,971,1450
3977333714,4/13/2016,10035,6.710000038,6.710000038,0,2.029999971,2.130000114,2.549999952,0,31,46,153,754,984,1495
3977333714,4/14/2016,7641,5.110000134,5.110000134,0,0.3199999928,0.9700000286,3.819999933,0,5,23,214,801,1043,1433
3977333714,4/15/2016,9010,6.059999943,6.059999943,0,1.049999952,1.75,3.25999999,0,15,42,183,644,884,1468
3977333714,4/16/2016,13459,9,9,0,2.029999971,4,2.970000029,0,31,83,153,663,930,1625
3977333714,4/17/2016,10415,6.96999979,6.96999979,0,0.6999999881,2.349999905,3.920000076,0,11,58,205,600,874,1529
3977333714,4/18/2016,11663,7.800000191,7.800000191,0,0.25,3.730000019,3.819999933,0,4,95,214,605,918,1584
3977333714,4/19/2016,12414,8.779999733,8.779999733,0,2.24000001,2.450000048,3.960000038,0,19,67,221,738,1045,1638
3977333714,4/20/2016,11658,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,0,2,98,164,845,1109,1554
3977333714,4/21/2016,6093,4.079999924,4.079999924,0,0,0,4.059999943,0,0,0,242,712,954,1397
3977333714,4/22/2016,8911,5.960000038,5.960000038,0,2.329999924,0.5799999833,3.059999943,0,33,12,188,731,964,1481
3977333714,4/23/2016,12058,8.069999695,8.069999695,0,0,4.21999979,3.849999905,0,0,92,252,724,1068,1638
3977333714,4/24/2016,14112,10,10,0,3.269999981,4.559999943,2.170000076,0,30,95,129,660,914,1655
3977333714,4/25/2016,11177,8.479999542,8.479999542,0,5.619999886,0.4300000072,2.410000086,0,50,9,133,781,973,1570
3977333714,4/26/2016,11388,7.619999886,7.619999886,0,0.4499999881,4.21999979,2.950000048,0,7,95,170,797,1069,1551
3977333714,4/27/2016,7193,5.039999962,5.039999962,0,0,0.4199999869,4.619999886,0,0,10,176,714,900,1377
3977333714,4/28/2016,7114,4.880000114,4.880000114,0,1.370000005,0.2899999917,3.220000029,0,15,8,190,804,1017,1407
3977333714,4/29/2016,10645,7.75,7.75,0,3.74000001,1.299999952,2.710000038,0,36,32,150,744,962,1545
3977333714,4/30/2016,13238,9.199999809,9.199999809,0,3.690000057,2.099999905,3.410000086,0,43,52,194,687,976,1650
3977333714,5/1/2016,10414,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,0,41,40,124,691,896,1501
3977333714,5/2/2016,16520,11.05000019,11.05000019,0,1.539999962,6.480000019,3.019999981,0,24,143,176,713,1056,1760
3977333714,5/3/2016,14335,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,0,47,41,258,594,940,1710
3977333714,5/4/2016,13559,9.43999958,9.43999958,0,1.809999943,4.579999924,2.890000105,0,14,96,142,852,1104,1628
3977333714,5/5/2016,12312,8.579999924,8.579999924,0,1.75999999,4.110000134,2.710000038,0,14,88,178,680,960,1618
3977333714,5/6/2016,11677,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29,55,168,676,928,1590
3977333714,5/7/2016,11550,7.730000019,7.730000019,0,0,4.130000114,3.589999914,0,0,86,208,703,997,1574
3977333714,5/8/2016,13585,9.090000153,9.090000153,0,0.6800000072,5.239999771,3.170000076,0,9,116,171,688,984,1633
3977333714,5/9/2016,14687,10.07999992,10.07999992,0,0.7699999809,5.599999905,3.549999952,0,8,122,151,1159,1440,1667
3977333714,5/10/2016,13072,8.779999733,8.779999733,0,0.0700000003,5.400000095,3.309999943,0,1,115,196,676,988,1630
3977333714,5/11/2016,746,0.5,0.5,0,0.3700000048,0,0.1299999952,0,4,0,9,13,26,52
4020332650,4/12/2016,8539,6.119999886,6.119999886,0,0.150000006,0.2399999946,5.679999828,0,4,15,331,712,1062,3654
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1981
4020332650,4/14/2016,108,0.07999999821,0.07999999821,0,0,0,0.02999999933,0,0,0,3,1437,1440,2011
4020332650,4/15/2016,1882,1.350000024,1.350000024,0,0.2099999934,0.3600000143,0.7699999809,0,36,18,87,1299,1440,2951
4020332650,4/16/2016,1982,1.419999957,1.419999957,0,0.4499999881,0.3700000048,0.5899999738,0,65,21,55,1222,1363,3051
4020332650,4/17/2016,16,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,2,1438,1440,1990
4020332650,4/18/2016,62,0.03999999911,0.03999999911,0,0,0,0.03999999911,0,0,0,2,1438,1440,1995
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/20/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/22/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/23/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/28/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,5/1/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1980
4020332650,5/2/2016,475,0.3400000036,0.3400000036,0,0,0.03999999911,0.2899999917,0,0,11,31,1350,1392,2207
4020332650,5/3/2016,4496,3.220000029,3.220000029,0,0,0,3.150000095,0.05000000075,0,0,174,950,1124,2828
4020332650,5/4/2016,10252,7.349999905,7.349999905,0,0.6700000167,1.039999962,5.579999924,0,13,46,346,531,936,3879
4020332650,5/5/2016,11728,8.430000305,8.430000305,0,2.619999886,1.679999948,4.039999962,0.0700000003,38,42,196,916,1192,3429
4020332650,5/6/2016,4369,3.130000114,3.130000114,0,0,0,3.099999905,0.009999999776,0,0,177,855,1032,2704
4020332650,5/7/2016,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,1440,2975
4020332650,5/8/2016,5862,4.199999809,4.199999809,0,0,0,4.150000095,0,0,0,263,775,1038,3089
4020332650,5/9/2016,4556,3.269999981,3.269999981,0,0.200000003,0.1199999973,2.940000057,0,3,5,173,1225,1406,2785
4020332650,5/10/2016,5546,3.980000019,3.980000019,0,0,0,3.869999886,0.03999999911,0,0,206,774,980,2926
4020332650,5/11/2016,3689,2.650000095,2.650000095,0,0.1099999994,0.1700000018,2.329999924,0,2,8,134,1296,1440,2645
4020332650,5/12/2016,590,0.4199999869,0.4199999869,0,0,0,0.4099999964,0,0,0,21,721,742,1120
4057192912,4/12/2016,5394,4.03000021,4.03000021,0,0,0,3.940000057,0,0,0,164,1276,1440,2286
4057192912,4/13/2016,5974,4.46999979,4.46999979,0,0,0,4.369999886,0,0,0,160,1280,1440,2306
4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1776
4057192912,4/15/2016,3984,2.950000048,2.950000048,0,0.2099999934,0.2599999905,2.440000057,0,3,6,88,873,970,1527
4319703577,4/12/2016,7753,5.199999809,5.199999809,0,0,0,0,0,0,0,0,1440,1440,2115
4319703577,4/13/2016,8204,5.5,5.5,0,0.5299999714,0.5899999738,1.309999943,0,8,15,96,1234,1353,2135
4319703577,4/14/2016,10210,6.880000114,6.880000114,0,0.1099999994,0.3300000131,6.440000057,0,1,9,339,589,938,2302
4319703577,4/15/2016,5664,3.799999952,3.799999952,0,0,0,3.799999952,0,0,0,228,752,980,1985
4319703577,4/16/2016,4744,3.180000067,3.180000067,0,0,0,3.180000067,0,0,0,194,724,918,1884
4319703577,4/17/2016,29,0.01999999955,0.01999999955,0,0,0,0.01999999955,0,0,0,3,1363,1366,1464
4319703577,4/18/2016,2276,1.549999952,1.549999952,0,0.0700000003,0.3300000131,1.120000005,0,1,9,58,824,892,1632
4319703577,4/19/2016,8925,5.989999771,5.989999771,0,0,0,5.989999771,0,0,0,311,604,915,2200
4319703577,4/20/2016,8954,6.010000229,6.010000229,0,0,0.6800000072,5.309999943,0,0,18,306,671,995,2220
4319703577,4/21/2016,3702,2.480000019,2.480000019,0,0,0,0.349999994,0,0,0,34,1265,1299,1792
4319703577,4/22/2016,4500,3.019999981,3.019999981,0,0.05999999866,0.8100000024,2.150000095,0,1,19,176,709,905,1886
4319703577,4/23/2016,4935,3.309999943,3.309999943,0,0,0,3.309999943,0,0,0,233,546,779,1945
4319703577,4/24/2016,4081,2.74000001,2.74000001,0,0.05999999866,0.200000003,2.470000029,0,1,5,191,692,889,1880
4319703577,4/25/2016,9259,6.210000038,6.210000038,0,0,0.2800000012,5.929999828,0,0,8,390,544,942,2314
4319703577,4/26/2016,9899,6.639999866,6.639999866,0,0.5699999928,0.9200000167,5.150000095,0,8,21,288,649,966,2236
4319703577,4/27/2016,10780,7.230000019,7.230000019,0,0.4099999964,1.919999957,4.909999847,0,6,47,300,680,1033,2324
4319703577,4/28/2016,10817,7.28000021,7.28000021,0,1.00999999,0.3300000131,5.940000057,0,13,8,359,552,932,2367
4319703577,4/29/2016,7990,5.360000134,5.360000134,0,0.4499999881,0.7900000215,4.119999886,0,6,18,289,624,937,2175
4319703577,4/30/2016,8221,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,0,6,38,196,695,935,2092
4319703577,5/1/2016,1251,0.8399999738,0.8399999738,0,0,0,0.8399999738,0,0,0,67,836,903,1593
4319703577,5/2/2016,9261,6.239999771,6.239999771,0,0,0.4399999976,5.710000038,0,0,11,344,585,940,2270
4319703577,5/3/2016,9648,6.46999979,6.46999979,0,0.5799999833,1.070000052,4.829999924,0,8,26,287,669,990,2235
4319703577,5/4/2016,10429,7.019999981,7.019999981,0,0.5899999738,0.5799999833,5.849999905,0,8,13,313,1106,1440,2282
4319703577,5/5/2016,13658,9.489999771,9.489999771,0,2.630000114,1.409999967,5.449999809,0,27,34,328,957,1346,2530
4319703577,5/6/2016,9524,6.420000076,6.420000076,0,0.4099999964,0.4699999988,5.460000038,0,6,11,314,692,1023,2266
4319703577,5/7/2016,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,896,2158
4319703577,5/8/2016,3672,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,153,603,756,1792
4319703577,5/9/2016,10378,6.960000038,6.960000038,0,0.1400000006,0.5600000024,6.25,0,2,14,374,490,880,2345
4319703577,5/10/2016,9487,6.369999886,6.369999886,0,0.2099999934,0.4600000083,5.699999809,0,3,12,329,555,899,2260
4319703577,5/11/2016,9129,6.130000114,6.130000114,0,0.200000003,0.7400000095,5.179999828,0,3,18,311,574,906,2232
4319703577,5/12/2016,17,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,2,0,2,257
4388161847,4/12/2016,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,0,1440,1440,2955
4388161847,4/13/2016,10993,8.449999809,8.449999809,0,0.05999999866,0.6299999952,3.880000114,0,1,14,150,1275,1440,3092
4388161847,4/14/2016,8863,6.820000172,6.820000172,0,0.1299999952,1.070000052,5.619999886,0,10,35,219,945,1209,2998
4388161847,4/15/2016,8758,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837,1136,3066
4388161847,4/16/2016,6580,5.059999943,5.059999943,0,0.2099999934,0.400000006,4.449999809,0,6,9,253,609,877,3073
4388161847,4/17/2016,4660,3.579999924,3.579999924,0,0,0,3.579999924,0,0,0,201,721,922,2572
4388161847,4/18/2016,11009,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,1291,3274
4388161847,4/19/2016,10181,7.829999924,7.829999924,0,1.370000005,0.6899999976,5.769999981,0,20,16,249,704,989,3015
4388161847,4/20/2016,10553,8.119999886,8.119999886,0,1.100000024,1.720000029,5.289999962,0,19,42,228,696,985,3083
4388161847,4/21/2016,10055,7.730000019,7.730000019,0,0.3700000048,0.3899999857,6.980000019,0,7,12,272,853,1144,3069
4388161847,4/22/2016,12139,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,77,25,220,945,1267,3544
4388161847,4/23/2016,13236,10.18000031,10.18000031,0,4.5,0.3199999928,5.349999905,0,58,5,215,749,1027,3306
4388161847,4/24/2016,10243,7.880000114,7.880000114,0,1.080000043,0.5099999905,6.300000191,0,14,8,239,584,845,2885
4388161847,4/25/2016,12961,9.970000267,9.970000267,0,0.7300000191,1.399999976,7.840000153,0,11,31,301,1054,1397,3288
4388161847,4/26/2016,9461,7.28000021,7.28000021,0,0.9399999976,1.059999943,5.269999981,0,14,23,224,673,934,2929
4388161847,4/27/2016,11193,8.609999657,8.609999657,0,0.6999999881,2.50999999,5.389999866,0,11,48,241,684,984,3074
4388161847,4/28/2016,10074,7.75,7.75,0,1.289999962,0.4300000072,6.03000021,0,19,9,234,878,1140,2969
4388161847,4/29/2016,9232,7.099999905,7.099999905,0,0.8000000119,0.8899999857,5.420000076,0,13,16,236,1175,1440,2979
4388161847,4/30/2016,12533,9.640000343,9.640000343,0,0.6999999881,2,6.940000057,0,14,43,300,537,894,3283
4388161847,5/1/2016,10255,7.889999866,7.889999866,0,1.00999999,0.6800000072,6.199999809,0,12,15,241,579,847,2926
4388161847,5/2/2016,10096,8.399999619,8.399999619,0,3.769999981,0.07999999821,4.550000191,0,33,4,204,935,1176,3147
4388161847,5/3/2016,12727,9.789999962,9.789999962,0,1.129999995,0.7799999714,7.880000114,0,18,18,306,984,1326,3290
4388161847,5/4/2016,12375,9.520000458,9.520000458,0,2.789999962,0.9300000072,5.800000191,0,35,21,251,632,939,3162
4388161847,5/5/2016,9603,7.380000114,7.380000114,0,0.6299999952,1.669999957,5.090000153,0,12,39,199,896,1146,2899
4388161847,5/6/2016,13175,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,1440,3425
4388161847,5/7/2016,22770,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,120,56,260,508,944,4022
4388161847,5/8/2016,17298,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,107,38,178,576,899,3934
4388161847,5/9/2016,10218,7.860000134,7.860000134,0,0.3400000036,0.7300000191,6.789999962,0,6,19,258,1020,1303,3013
4388161847,5/10/2016,10299,7.920000076,7.920000076,0,0.8100000024,0.6499999762,6.460000038,0,13,14,267,648,942,3061
4388161847,5/11/2016,10201,7.840000153,7.840000153,0,0.5299999714,0.7900000215,6.53000021,0,8,18,256,858,1140,2954
4388161847,5/12/2016,3369,2.589999914,2.589999914,0,0,0,2.589999914,0,0,0,108,825,933,1623
4445114986,4/12/2016,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,983,2113
4445114986,4/13/2016,2961,1.99000001,1.99000001,0,0,0,1.99000001,0,0,0,194,840,1034,2095
4445114986,4/14/2016,3974,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,948,2194
4445114986,4/15/2016,7198,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,1061,2496
4445114986,4/16/2016,3945,2.650000095,2.650000095,0,0,0,2.650000095,0,0,0,225,716,941,2180
4445114986,4/17/2016,2268,1.519999981,1.519999981,0,0,0,1.519999981,0,0,0,114,1219,1333,1933
4445114986,4/18/2016,6155,4.239999771,4.239999771,0,2,0.2899999917,1.950000048,0,25,6,162,1247,1440,2248
4445114986,4/19/2016,2064,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,1016,1954
4445114986,4/20/2016,2072,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,137,841,978,1974
4445114986,4/21/2016,3809,2.559999943,2.559999943,0,0,0,2.539999962,0,0,0,215,756,971,2150
4445114986,4/22/2016,6831,4.579999924,4.579999924,0,0,0,4.579999924,0,0,0,317,706,1023,2432
4445114986,4/23/2016,4363,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,1440,2149
4445114986,4/24/2016,5002,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,1440,2247
4445114986,4/25/2016,3385,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,179,916,1095,2070
4445114986,4/26/2016,6326,4.409999847,4.409999847,0,2.410000086,0.03999999911,1.960000038,0,29,1,180,839,1049,2291
4445114986,4/27/2016,7243,5.03000021,5.03000021,0,2.619999886,0.02999999933,2.380000114,0,32,1,194,839,1066,2361
4445114986,4/28/2016,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,998,2203
4445114986,4/29/2016,4676,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,1332,2196
4445114986,4/30/2016,6222,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,1087,2363
4445114986,5/1/2016,5232,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,240,741,981,2246
4445114986,5/2/2016,6910,4.75,4.75,0,2.210000038,0.1899999976,2.349999905,0,27,4,200,667,898,2336
4445114986,5/3/2016,7502,5.179999828,5.179999828,0,2.480000019,0.1099999994,2.579999924,0,30,2,233,725,990,2421
4445114986,5/4/2016,2923,1.960000038,1.960000038,0,0,0,1.960000038,0,0,0,180,897,1077,2070
4445114986,5/5/2016,3800,2.549999952,2.549999952,0,0.1199999973,0.2399999946,2.180000067,0,2,6,185,734,927,2120
4445114986,5/6/2016,4514,3.029999971,3.029999971,0,0,0,3.029999971,0,0,0,229,809,1038,2211
